author,title,text,tags,isbn,isbn13
Cynthia Kadohata,Half A World Away,"<em>Half a World Away</em> by Cynthia Kadohata will hit you right in the heart and gut. We meet Jaden, who's 12, obsessed with electricity and adopted from Romania four years earlier: ""When his mother left him, he'd been so out of his mind that he hadn't even screamed and cried; he'd howled."" Jaden is trying to decide whether he loves his adoptive parents, who are on the verge of adopting another child — a process that Kadohata shows in grim detail. As in her National Book Award-winning novel, <em>The Thing About Luck,</em> Kadohata takes readers to <em>such</em> a particular place — a story like none you've read — while hitting universal nerves. Just terrific. (For ages 10 to 14)","[npr-staff-picks, family-matters, realistic-fiction, tales-from-around-the-world, young-adult]",1442412755,9781442412750
Kurtis J. Wiebe and Roc Upchurch,Rat Queens Vol. 1: Sass And Sorcery,"By the far-reaching tentacles of N'Rygoth! Look up ""rowdy"" in the dictionary and you'll probably find portraits of Hannah, Dee, Violet and Betty, the butt-kicking, name-taking (OK, also drug-taking) band of mercenary fighters known as the Rat Queens. This medievalesque swords'n'sorcery sendup has a massive following among women — and for good reason: The Rat Queens are the very best kind of strong female characters. Their flaws are believable, their friendships are solid (if liberally peppered with expletives) <em>and</em> they can rid your town of trolls — for a hefty price, of course.","[npr-staff-picks, comics-and-graphic-novels, funny-stuff, rather-short, science-fiction-and-fantasy]",1607069458,9781607069454
Salina Yoon,Found,"A young bear finds a lost stuffed bunny and thinks the toy is ""the most special thing he has ever seen."" But Bear worries that Bunny's family might be sad and miss him, so he dutifully posts ""found"" fliers all over the forest. No one claims Bunny; Bear has grown to love him and hopes to keep him. Then Moose finds ""Floppy, my bunny!"" and Bear, though heartbroken, hands him over. But Moose has other ideas. The utterly charming illustrations and clever visual details add volumes to this tale of friendship and sharing. (For ages 3 to 6)","[family-matters, kids-books]",0802735592,9780802735591
Yuyi Morales and Tim O'Meara,Viva Frida,"In <em>Viva Frida,</em> Yuyi Morales combines fewer than 20 words with tactile, beautiful illustrations to create something astonishing: a book simple enough for very small children to understand, but complex enough to evoke the work and life of Frida Kahlo. Morales' lush illustrations, a unique combination of digital painting and meticulously photographed models of clay and felt, communicate the incredible richness of Kahlo's artistic vision and demonstrate the depth of apparently simple sentences like: ""I dream. Sueño?"" Complete with an illuminating and personal author's note, <em>Viva Frida</em> is a wonderful way to introduce kids to an incredible artist. (For ages 4 to 8)","[biography-and-memoir, for-art-lovers, kids-books, tales-from-around-the-world]",1596436034,9781596436039
Farel Dalrymple,The Wrenchies,"Dangerous children face off against demons in Farel Dalrymple's nesting doll of a story. In a post-apocalyptic world, the kids known as the Wrenchies rely on jury-rigged technology, drugs and sheer cussedness to fight off bad magic. On another plane, a comic-book-loving kid yearns to belong. But who's that fascinating guy next door? Dalrymple's wire-taut drawings gain depth from painstaking watercolor washes. The distinctive way he draws faces — pinched, always ready to scream — is ideally suited to his hard-bitten characters. These kids' toils make for a fascinating grown-up read.","[comics-and-graphic-novels, science-fiction-and-fantasy, the-dark-side, young-adult]",1596434219,9781596434219
Mike Sacks,Poking A Dead Frog: Conversations With Today's Top Comedy Writers,"If you enjoy podcasts like Marc Maron's WTF and J.R. Havlan's Writer's Bloc, or if you just enjoy being serious about comedy, then this book is for you. It's filled with intelligent conversations about what comedy writers do but also about how hopeless it is to be one — so if you're not doing it to fill some deep emotional void, run away. Each interview and essay in here says (shocker): Write what you find funny. Even if you're not interested in a comedy writing career, at least you'll get great suggestions for your Netflix queue.","[npr-staff-picks, funny-stuff, poetry, rather-long]",0143123785,9780143123781
Christie Yant (editor),Lightspeed: Women Destroy Science Fiction! Special Issue,"This anthology-size special issue of <em>Lightspeed</em> magazine was edited and written entirely by women — and the original fiction, reprints, essays, articles and interviews included here are a master class in all the ways women are writing — and have written — some of the best science fiction available. Within these pages you'll find a wide range of speculative explorations: purist-pleasing ""hard"" science fiction, near future, dystopia, space opera, plus stories that mix horror and SF, mystery and steampunk, and even Jane Austen-style Regency sensibility with far-future tech.","[poetry, science-fiction-and-fantasy]",1499508344,9781499508345
Raúl Colón,Draw!,"The conceit of this beautiful, wordless picture book is simple — a little boy is drawing in his bedroom and imagines himself on safari, interacting with the animals he has only seen in books. The way Colón captures how it feels to be engulfed and transported by your artistic endeavor, the way he evokes the perfect endlessness of solitary afternoons spent working hard on what you love best — that's anything but simple. His warm-toned, dreamy illustrations invite you into the story, and the special details — like who the protagonist shares his sandwiches with — reward repeated readings. (For ages 4 to 8)","[for-art-lovers, kids-books]",1442494921,9781442494923
Walter Mosley,Debbie Doesn't Do It Anymore: A Novel,"I'm a Walter Mosley fan — I have several signed copies of his books, mostly from his Easy Rawlins detective series — but <em>Debbie Doesn't Do It Anymore</em> isn't crime fiction. Or, at least it doesn't seem that way at first. You see, Debbie Dare is a porn star. The book begins with a vividly described scene of what is, for many people, a pretty private moment — just not for Debbie. There <em>is</em> a crime in this book — several, in fact — and there's also self-discovery, recrimination, retribution, reunions and sex — all kinds and many flavors of sex. If you're at all curious about the inner workings of the porn industry, or if you've ever dreamed of doing a life makeover, give this novel a read.","[npr-staff-picks, lets-talk-about-sex, realistic-fiction]",0385526180,9780385526180
Kelly Sue DeConnick and Emma Ríos,Pretty Deadly Volume 1,"The Western genre is a veritable myth factory, and writer Kelly Sue DeConnick and artist Emma Ríos are making the most of it. The first volume of their <em>Pretty Deadly</em> series layers the detached life-and-death surrealism of Greek legends over the sweeping landscapes and grittily human towns of our shared cinematic memory. The art alternates scratchy chaos and arresting tableaux, and the crisscrossing stories, built on other stories and folded within yet more stories, become a dream-logic commentary on the West's construction of its own mythology.","[book-club-ideas, comics-and-graphic-novels, for-art-lovers, rather-short, the-dark-side]",1607069628,9781607069621
