author,title,text,tags,isbn,isbn13
Charles Baxter,There's Something I Want You To Do: Stories,"Minnesota, which Charles Baxter calls his ""imagination's home,"" is at the center of the 10 interconnected stories in his new collection. Half are named for vices (Lust, Sloth Avarice, Gluttony, Vanity) and half for virtues (Bravery, Loyalty, Chastity, Charity, Forbearance). The trigger for each story is a request: ""Charity"" begins when Quinn, who has become dependent on painkillers after a stint as an aid worker in Africa left him ill, approaches a drug dealer named Black Bird in a bar and says, ""There's something I need.""  These are plainspoken, nuanced, tales with a dramatic kick.","[poetry, realistic-fiction, seriously-great-writing]",110187001X,9781101870013
Colum McCann,Thirteen Ways Of Looking: Fiction,"Colum McCann has few contemporary parallels as a storyteller. The title novella in his new collection is remarkable — fluid yet dense with layers of consciousness and mystery. ""Sh'khol,"" in which a divorced translator living on the Irish coast makes a ""terrible mistake"" when she gives her 13-year-old son a wet suit for Christmas, is an indelible tale of love and loss. The two other stories are equally complex and powerful. These new stories reflect an understanding of the swiftly disappearing flow of our lives that is as knowing and unflinching as any by Joyce or Chekhov.","[family-matters, poetry, realistic-fiction, seriously-great-writing]",0812996720,9780812996722
Paul Tremblay,A Head Full Of Ghosts: A Novel,"From H.P. Lovecraft to Stephen King, horror writers have found frightening inspiration in small-town New England. It's no surprise, then, that Boston-based author Paul Tremblay cites the works of both authors in his new novel, <em>A Head Full of Ghosts.</em> Updating the basic idea behind <em>The Exorcist</em> for a generation awash in bloggers and reality TV, this tale of possession and horrific secrets grips and doesn't let go. And its ultimate, bloodcurdling revelation is as sickeningly satisfying as it is masterful.","[family-matters, science-fiction-and-fantasy, the-dark-side]",0062363239,9780062363237
Sarah Gerard,Binary Star,"In 2012 Sarah Gerard wrote a powerful essay for <a href=""http://opinionator.blogs.nytimes.com/2012/10/01/from-hunger/?_r=2"">The New York Times</a> about her experiences with bulimia, anorexia and addiction. It's a harrowing read, but only half as much so as her debut novel, <em>Binary Star.</em> In it, Gerard's unnamed, semi-autobiographical protagonist goes on a road trip that's at first an escape, then an odyssey, then an extended metaphor for a tragic metamorphosis. Gerard has channeled her trials and tribulations into a work of heightened reality, one that sings to the lonely gravity of the human body.","[eye-opening-reads, rather-short, seriously-great-writing, the-dark-side]",1937512258,9781937512255
Patrick Wensick,Fake Fruit Factory,"Twenty-six--year-old Mayor Bo Rutili is the fourth-youngest mayor in the country, leader of the decaying town of Dyson, Ohio. In Patrick Wensick's wondrous, uproarious <em>Fake Fruit Factory,</em> Bo must pull Dyson together after NASA predicts a satellite will crash into the town, a threat that's compounded by political machinations, reality-show intrusions — and a mummy. Yes, a mummy. If it all sounds like <em>Twin Peaks</em> meets <em>Scooby-Doo,</em> well, it is — but in the best possible way.","[funny-stuff, science-fiction-and-fantasy]",1940430569,9781940430560
Greg Hrbek,"Not On Fire, But Burning: A Novel","The Wakefields, the family at the heart of Greg Hrbek's <em>Not on Fire, But Burning,</em> live in New York, having fled California after a catastrophic event that destroyed San Francisco. In a chilling twist on the dystopian formula, this catastrophe has never been explained, and the lingering uncertainty has transformed the country's identity for the worse. Departing radically and refreshingly from the expected, the book operates simultaneously as apocalyptic alarmism, brain-bending quantum fiction, character-driven drama and gripping mystery.","[family-matters, science-fiction-and-fantasy, the-dark-side]",1612194532,9781612194530
Colin Atrophy Hagendorf,Slice Harvester: A Memoir In Pizza,"Pizza is a lot of things to a lot of people. But to Colin Atrophy Hagendorf, it's a blank canvas upon which we can, and should, project anything we wish. In his bittersweet memoir, <em>Slice Harvester,</em> the infamous pizza blogger works punk rock, substance abuse, online dating and hilariously poignant anecdotes about his family (and actor Phoebe Cates) into his running commentary on that most hallowed of New York City institutions: the slice.","[biography-and-memoir, cookbooks-and-food, its-all-geek-to-me, nonfiction]",1476705887,9781476705880
Kirsty Logan,The Gracekeepers: A Novel,"Glasgow-based author Kirsty Logan sets her debut novel, <em>The Gracekeepers,</em> in a world that's been almost entirely inundated by the ocean, where the Circus Excalibur roams the sea looking for islands on which to set up its big top. The scarcity of land leads to two contentious classes of people: damplings and landlockers. Evoking Angela Carter's <em>Nights at the Circus,</em> Logan not only captures the cloistered eeriness of circus life; she does so in a way that lovingly reinvents both the weird whimsy and archetypal resonance of fairy tales.","[science-fiction-and-fantasy, tales-from-around-the-world]",0553446614,9780553446616
Carola Dibbell,The Only Ones,"In her debut novel, <em>The Only Ones,</em> Carola Dibbell writes rhythmically and lyrically about New York City's outer boroughs in the latter half of the 21st century, where life has been radically altered by populace-decimating pandemics and mass poverty. In this fraught landscape, 19-year-old Inez Fardo makes a discovery: The wealthy will pay her good money to let them clone her. For a book about a chilling dystopia, <em>The Only Ones</em> bleeds tenderness, warmth and a hard-won hope.","[family-matters, ladies-first, science-fiction-and-fantasy, the-dark-side]",1937512274,9781937512279
Brian Catling,The Vorrh,"Brian Catling's mysterious, fictional domain, The Vorrh — like the book of the same name in which it takes place — is a vast, uncharted forest somewhere in Africa. Inspired by the surrealist writer Raymond Roussel as well as Joseph Conrad's <em>Heart of Darkness,</em> <em>The Vorrh</em> is not only a work of alternative history but of alternative literature, a sprawling, omnivorous novel that gobbles up history, geography, mythology and fantasy, then delicately chews it to a rarefied pulp.","[science-fiction-and-fantasy, seriously-great-writing, tales-from-around-the-world]",1101873787,9781101873786
China Miéville,Three Moments Of An Explosion: Stories,"<em>Three Moments of an Explosion</em> is China Miéville's first collection of short stories in 10 years. In it, the acclaimed science-fiction/fantasy author imagines the mysterious arrival of icebergs that levitate over London, space-elevator suicides, and meditations on time and probability. These tales explore the dark, horrific beauty hidden just beyond reality — or to quote Miéville himself in the story ""The Dowager of Bees"": ""A dense forest of might'ves.""","[poetry, science-fiction-and-fantasy, the-dark-side]",110188472X,9781101884720
Molly Tanzer,Vermilion,"Molly Tanzer's keen imagination is on display in her new novel, <em>Vermilion,</em> a work of alternative history that finds fresh magic in the mingling of fact and fantasy. In the book's wild vision of the Wild West circa 1870, ghosts linger to haunt the living. Enter Elouise ""Lou"" Merriwether, who ushers the dead to their final resting place, along the way becoming one of speculative fiction's most compelling protagonists in recent memory. <em>Vermilion</em> is a unique, thought-provoking romp that rewrites the past with a vivacious flourish.","[eye-opening-reads, historical-fiction, ladies-first, science-fiction-and-fantasy]",1939905087,9781939905086
